date,home_team,away_team,home_prob,bet_on,bet_odds,home_won,bet_won,return,month
2024-12-01,HOU,OKC,0.4133830666542053,OKC,-120.0,True,False,-1.0,2024-12
2024-12-01,LAC,DEN,0.6690800786018372,LAC,136.0,True,True,1.3600000000000003,2024-12
2024-12-01,NYK,NOP,0.8159253597259521,NYK,-10000.0,True,True,0.010000000000000009,2024-12
2024-12-01,CLE,BOS,0.557242214679718,CLE,-130.0,True,True,0.7692307692307692,2024-12
2024-12-01,TOR,MIA,0.33716529607772827,MIA,-105.0,True,False,-1.0,2024-12
2024-12-02,ATL,NOP,0.783237636089325,ATL,-395.0,True,True,0.25316455696202533,2024-12
2024-12-02,BOS,MIA,0.7472350001335144,BOS,-470.0,True,True,0.2127659574468086,2024-12
2024-12-02,CHI,BKN,0.7975485920906067,CHI,-310.0,True,True,0.32258064516129026,2024-12
2024-12-02,MIN,LAL,0.7824845314025879,MIN,-285.0,True,True,0.3508771929824561,2024-12
2024-12-03,DEN,GSW,0.7168782949447632,DEN,-198.0,True,True,0.5050505050505052,2024-12
2024-12-03,SAC,HOU,0.5383998155593872,SAC,-125.0,True,True,0.8,2024-12
2024-12-03,OKC,UTA,0.86592036485672,OKC,-1200.0,True,True,0.08333333333333326,2024-12
2024-12-03,LAC,POR,0.6925676465034485,LAC,-375.0,True,True,0.2666666666666666,2024-12
2024-12-03,CHA,PHI,0.41848960518836975,PHI,-238.0,False,True,0.4201680672268908,2024-12
2024-12-03,DAL,MEM,0.27807629108428955,MEM,170.0,True,False,-1.0,2024-12
2024-12-03,CLE,WAS,0.8687098622322083,CLE,-3200.0,True,True,0.03125,2024-12
2024-12-03,NYK,ORL,0.6273745894432068,NYK,-198.0,True,True,0.5050505050505052,2024-12
2024-12-03,DET,MIL,0.4297635853290558,MIL,-154.0,False,True,0.6493506493506493,2024-12
2024-12-03,PHX,SAS,0.5084458589553833,PHX,-298.0,True,True,0.3355704697986577,2024-12
2024-12-03,TOR,IND,0.3105839192867279,IND,-162.0,True,False,-1.0,2024-12
2024-12-04,BOS,DET,0.7276145219802856,BOS,-900.0,True,True,0.11111111111111116,2024-12
2024-12-04,BKN,IND,0.38988304138183594,IND,-155.0,True,False,-1.0,2024-12
2024-12-04,MIA,LAL,0.6632280349731445,MIA,-175.0,True,True,0.5714285714285714,2024-12
2024-12-04,PHI,ORL,0.34124961495399475,ORL,-245.0,False,True,0.40816326530612246,2024-12
2024-12-04,MIL,ATL,0.6757559180259705,MIL,-185.0,False,False,-1.0,2024-12
2024-12-04,LAC,MIN,0.6176644563674927,LAC,142.0,False,False,-1.0,2024-12
2024-12-05,NOP,PHX,0.25989383459091187,PHX,-125.0,True,False,-1.0,2024-12
2024-12-05,GSW,HOU,0.6414274573326111,GSW,142.0,True,True,1.42,2024-12
2024-12-05,MEM,SAC,0.7214998006820679,MEM,-162.0,True,True,0.617283950617284,2024-12
2024-12-05,SAS,CHI,0.4293586313724518,CHI,105.0,False,True,1.0499999999999998,2024-12
2024-12-05,NYK,CHA,0.7856420874595642,NYK,-1200.0,True,True,0.08333333333333326,2024-12
2024-12-05,CLE,DEN,0.599907398223877,CLE,-230.0,True,True,0.4347826086956521,2024-12
2024-12-05,TOR,OKC,0.2736223340034485,OKC,-550.0,False,True,0.18181818181818188,2024-12
2024-12-05,WAS,DAL,0.3198585510253906,DAL,-2800.0,False,True,0.03571428571428581,2024-12
2024-12-06,PHI,ORL,0.33337435126304626,ORL,-145.0,True,False,-1.0,2024-12
2024-12-06,ATL,LAL,0.5935940146446228,ATL,-166.0,True,True,0.6024096385542168,2024-12
2024-12-06,BOS,MIL,0.643150806427002,BOS,-325.0,True,True,0.3076923076923077,2024-12
2024-12-06,CHI,IND,0.450839102268219,IND,-162.0,False,True,0.617283950617284,2024-12
2024-12-06,SAS,SAC,0.4852571189403534,SAC,-265.0,False,True,0.37735849056603765,2024-12
2024-12-06,GSW,MIN,0.49666720628738403,MIN,-122.0,False,True,0.819672131147541,2024-12
2024-12-06,POR,UTA,0.8219636678695679,POR,-135.0,False,False,-1.0,2024-12
2024-12-07,BOS,MEM,0.5503049492835999,BOS,-290.0,False,False,-1.0,2024-12
2024-12-07,WAS,DEN,0.17058783769607544,DEN,-500.0,True,False,-1.0,2024-12
2024-12-07,TOR,DAL,0.539508044719696,TOR,280.0,False,False,-1.0,2024-12
2024-12-07,NYK,DET,0.5531261563301086,NYK,-325.0,False,False,-1.0,2024-12
2024-12-07,NOP,OKC,0.16240383684635162,OKC,-750.0,False,True,0.1333333333333333,2024-12
2024-12-07,MIA,PHX,0.6331998109817505,MIA,-225.0,True,True,0.4444444444444444,2024-12
2024-12-08,SAS,NOP,0.7433552145957947,SAS,-188.0,True,True,0.5319148936170213,2024-12
2024-12-08,LAL,POR,0.45515337586402893,POR,340.0,True,False,-1.0,2024-12
2024-12-08,SAC,UTA,0.7854663133621216,SAC,-575.0,True,True,0.17391304347826075,2024-12
2024-12-08,LAC,HOU,0.6590770483016968,LAC,170.0,False,False,-1.0,2024-12
2024-12-08,WAS,MEM,0.22109901905059814,MEM,-810.0,False,True,0.1234567901234569,2024-12
2024-12-08,GSW,MIN,0.5212737917900085,GSW,-105.0,True,True,0.9523809523809523,2024-12
2024-12-08,MIA,CLE,0.5116706490516663,MIA,-410.0,True,True,0.24390243902439024,2024-12
2024-12-08,IND,CHA,0.8198251128196716,IND,3000.0,False,False,-1.0,2024-12
2024-12-08,ORL,PHX,0.6741887331008911,ORL,-130.0,True,True,0.7692307692307692,2024-12
2024-12-08,ATL,DEN,0.4796205759048462,DEN,-4000.0,False,True,0.02499999999999991,2024-12
2024-12-09,TOR,NYK,0.2964431345462799,NYK,-310.0,False,True,0.32258064516129026,2024-12
2024-12-10,MIL,ORL,0.7546564340591431,MIL,-245.0,True,True,0.40816326530612246,2024-12
2024-12-10,OKC,DAL,0.8513238430023193,OKC,-192.0,True,True,0.5208333333333335,2024-12
2024-12-11,HOU,GSW,0.43934181332588196,GSW,120.0,True,False,-1.0,2024-12
2024-12-11,NYK,ATL,0.6881424784660339,NYK,-660.0,False,False,-1.0,2024-12
2024-12-12,BOS,DET,0.6879501938819885,BOS,-650.0,True,True,0.15384615384615374,2024-12
2024-12-12,MIA,TOR,0.7668049335479736,MIA,-485.0,True,True,0.2061855670103092,2024-12
2024-12-12,NOP,SAC,0.20904208719730377,SAC,-285.0,False,True,0.3508771929824561,2024-12
2024-12-13,CLE,WAS,0.8837394714355469,CLE,-1050.0,True,True,0.09523809523809534,2024-12
2024-12-13,PHI,IND,0.23705744743347168,IND,124.0,False,True,1.2400000000000002,2024-12
2024-12-13,MIN,LAL,0.7161448001861572,MIN,-345.0,True,True,0.28985507246376807,2024-12
2024-12-13,MEM,BKN,0.8274340033531189,MEM,-500.0,True,True,0.19999999999999996,2024-12
2024-12-13,CHI,CHA,0.7615528106689453,CHI,-225.0,True,True,0.4444444444444444,2024-12
2024-12-13,DEN,LAC,0.6276340484619141,DEN,-225.0,True,True,0.4444444444444444,2024-12
2024-12-13,UTA,PHX,0.40991440415382385,PHX,-298.0,False,True,0.3355704697986577,2024-12
2024-12-13,POR,SAS,0.7323713302612305,POR,130.0,False,False,-1.0,2024-12
2024-12-15,WAS,BOS,0.1427302062511444,BOS,-50000.0,False,True,0.0020000000000000018,2024-12
2024-12-15,SAS,MIN,0.42528003454208374,MIN,-245.0,False,True,0.40816326530612246,2024-12
2024-12-15,PHX,POR,0.3569791913032532,POR,410.0,True,False,-1.0,2024-12
2024-12-15,LAL,MEM,0.372195839881897,MEM,-162.0,True,False,-1.0,2024-12
2024-12-15,ORL,NYK,0.3867036700248718,NYK,-620.0,False,True,0.16129032258064524,2024-12
2024-12-15,GSW,DAL,0.8052486181259155,GSW,105.0,False,False,-1.0,2024-12
2024-12-16,SAC,DEN,0.4510970115661621,DEN,-102.0,False,True,0.9803921568627452,2024-12
2024-12-16,CHA,PHI,0.44086572527885437,PHI,-230.0,False,True,0.4347826086956521,2024-12
2024-12-16,TOR,CHI,0.2540665864944458,CHI,-120.0,False,True,0.8333333333333335,2024-12
2024-12-16,BKN,CLE,0.24296501278877258,CLE,-520.0,False,True,0.1923076923076923,2024-12
2024-12-16,DET,MIA,0.584123969078064,DET,165.0,True,True,1.65,2024-12
2024-12-16,LAC,UTA,0.8393206596374512,LAC,-305.0,True,True,0.3278688524590163,2024-12
2024-12-19,TOR,BKN,0.5510994791984558,TOR,-142.0,False,False,-1.0,2024-12
2024-12-19,HOU,NOP,0.8125705122947693,HOU,-395.0,True,True,0.25316455696202533,2024-12
2024-12-19,MEM,GSW,0.7008427381515503,MEM,-135.0,True,True,0.7407407407407407,2024-12
2024-12-19,DET,UTA,0.7767817974090576,DET,175.0,False,False,-1.0,2024-12
2024-12-19,ORL,OKC,0.35854586958885193,OKC,-230.0,False,True,0.4347826086956521,2024-12
2024-12-19,WAS,CHA,0.48425963521003723,CHA,-175.0,True,False,-1.0,2024-12
2024-12-19,BOS,CHI,0.6075091361999512,BOS,-1200.0,False,False,-1.0,2024-12
2024-12-19,MIN,NYK,0.588732898235321,MIN,-142.0,False,False,-1.0,2024-12
2024-12-19,DAL,LAC,0.2775077223777771,LAC,-105.0,False,True,0.9523809523809523,2024-12
2024-12-19,PHX,IND,0.3628864586353302,IND,200.0,False,True,2.0,2024-12
2024-12-19,SAS,ATL,0.5706503987312317,SAS,-118.0,True,True,0.847457627118644,2024-12
2024-12-19,POR,DEN,0.5884093046188354,POR,285.0,True,True,2.85,2024-12
2024-12-19,SAC,LAL,0.5994940996170044,SAC,-198.0,False,False,-1.0,2024-12
2024-12-20,CLE,MIL,0.6301341652870178,CLE,-360.0,True,True,0.2777777777777777,2024-12
2024-12-20,PHI,CHA,0.5971325039863586,PHI,-6500.0,True,True,0.01538461538461533,2024-12
2024-12-20,MIA,OKC,0.45283299684524536,OKC,-110.0,False,True,0.9090909090909092,2024-12
2024-12-21,PHX,DET,0.4125867486000061,DET,200.0,False,True,2.0,2024-12
2024-12-21,ATL,MEM,0.37762558460235596,MEM,-130.0,False,True,0.7692307692307692,2024-12
2024-12-21,ORL,MIA,0.5559844374656677,ORL,-154.0,True,True,0.6493506493506493,2024-12
2024-12-21,NOP,NYK,0.18165293335914612,NYK,-340.0,False,True,0.2941176470588236,2024-12
2024-12-21,DAL,LAC,0.268432080745697,LAC,142.0,True,False,-1.0,2024-12
2024-12-21,MIN,GSW,0.6183880567550659,MIN,-148.0,False,False,-1.0,2024-12
2024-12-21,SAS,POR,0.4324231445789337,POR,220.0,True,False,-1.0,2024-12
2024-12-21,CHI,BOS,0.48571422696113586,BOS,-650.0,False,True,0.15384615384615374,2024-12
2024-12-21,SAC,LAL,0.6308373808860779,SAC,-115.0,False,False,-1.0,2024-12
2024-12-21,CLE,PHI,0.8623026013374329,CLE,-440.0,True,True,0.2272727272727273,2024-12
2024-12-21,MIL,WAS,0.8662495017051697,MIL,-395.0,True,True,0.25316455696202533,2024-12
2024-12-21,BKN,UTA,0.5099467635154724,BKN,-125.0,False,False,-1.0,2024-12
2024-12-22,TOR,HOU,0.29765015840530396,HOU,-230.0,False,True,0.4347826086956521,2024-12
2024-12-22,SAC,IND,0.3295450508594513,IND,-175.0,False,True,0.5714285714285714,2024-12
2024-12-22,NOP,DEN,0.19211873412132263,DEN,-215.0,False,True,0.4651162790697674,2024-12
2024-12-23,CHI,MIL,0.4274624288082123,MIL,114.0,False,True,1.1399999999999997,2024-12
2024-12-23,LAL,DET,0.43032166361808777,DET,185.0,False,True,1.85,2024-12
2024-12-23,GSW,IND,0.491171270608902,IND,170.0,False,True,1.7000000000000002,2024-12
2024-12-23,DEN,PHX,0.7499339580535889,DEN,-185.0,True,True,0.5405405405405406,2024-12
2024-12-23,OKC,WAS,0.8900066614151001,OKC,-2100.0,True,True,0.04761904761904767,2024-12
2024-12-23,MEM,LAC,0.6363348960876465,MEM,-258.0,False,False,-1.0,2024-12
2024-12-23,DAL,POR,0.28056180477142334,POR,600.0,True,False,-1.0,2024-12
2024-12-23,ORL,BOS,0.3214975893497467,BOS,-620.0,True,False,-1.0,2024-12
2024-12-23,MIA,BKN,0.7561843395233154,MIA,-440.0,True,True,0.2272727272727273,2024-12
2024-12-23,ATL,MIN,0.4925028383731842,MIN,-166.0,True,False,-1.0,2024-12
2024-12-23,CLE,UTA,0.8830344080924988,CLE,-1200.0,True,True,0.08333333333333326,2024-12
2024-12-23,CHA,HOU,0.28473228216171265,HOU,-475.0,False,True,0.21052631578947367,2024-12
2024-12-23,NYK,TOR,0.8254286050796509,NYK,-900.0,True,True,0.11111111111111116,2024-12
2024-12-23,PHI,SAS,0.38100185990333557,SAS,140.0,True,False,-1.0,2024-12
2024-12-25,PHX,DEN,0.3781527578830719,DEN,-148.0,True,False,-1.0,2024-12
2024-12-25,BOS,PHI,0.8139863610267639,BOS,900.0,False,False,-1.0,2024-12
2024-12-25,GSW,LAL,0.6579884886741638,GSW,-166.0,False,False,-1.0,2024-12
2024-12-26,MIL,BKN,0.8061639070510864,MIL,-265.0,False,False,-1.0,2024-12
2024-12-26,NOP,HOU,0.2151334285736084,HOU,-290.0,False,True,0.3448275862068966,2024-12
2024-12-26,POR,UTA,0.8098277449607849,POR,-155.0,True,True,0.6451612903225805,2024-12
2024-12-26,IND,OKC,0.4810190200805664,OKC,-125.0,False,True,0.8,2024-12
2024-12-26,ORL,MIA,0.44910237193107605,MIA,290.0,False,True,2.9,2024-12
2024-12-26,WAS,CHA,0.49115481972694397,CHA,-175.0,True,False,-1.0,2024-12
2024-12-26,ATL,CHI,0.5374615788459778,ATL,-205.0,True,True,0.4878048780487805,2024-12
2024-12-26,MEM,TOR,0.8482884168624878,MEM,-625.0,True,True,0.15999999999999992,2024-12
2024-12-26,SAC,DET,0.44779762625694275,DET,185.0,False,True,1.85,2024-12
2024-12-27,HOU,MIN,0.39485493302345276,MIN,-105.0,False,True,0.9523809523809523,2024-12
2024-12-27,DEN,CLE,0.6204734444618225,DEN,130.0,False,False,-1.0,2024-12
2024-12-27,NOP,MEM,0.22852195799350739,MEM,-310.0,False,True,0.32258064516129026,2024-12
2024-12-27,LAC,GSW,0.6328554749488831,LAC,-230.0,True,True,0.4347826086956521,2024-12
2024-12-27,BKN,SAS,0.33705198764801025,SAS,-325.0,False,True,0.3076923076923077,2024-12
2024-12-27,BOS,IND,0.6724312901496887,BOS,-625.0,True,True,0.15999999999999992,2024-12
2024-12-27,ORL,NYK,0.33038538694381714,NYK,-238.0,False,True,0.4201680672268908,2024-12
2024-12-27,PHX,DAL,0.6865888833999634,PHX,-115.0,False,False,-1.0,2024-12
2024-12-28,UTA,PHI,0.5277426838874817,UTA,195.0,False,False,-1.0,2024-12
2024-12-28,LAL,SAC,0.5169074535369873,LAL,100.0,True,True,1.0,2024-12
2024-12-28,DEN,DET,0.7080673575401306,DEN,-245.0,True,True,0.40816326530612246,2024-12
2024-12-28,GSW,PHX,0.7176483273506165,GSW,-238.0,True,True,0.4201680672268908,2024-12
2024-12-28,CHI,MIL,0.42586928606033325,MIL,-135.0,True,False,-1.0,2024-12
2024-12-28,CHA,OKC,0.16929952800273895,OKC,-15000.0,False,True,0.006666666666666599,2024-12
2024-12-28,POR,DAL,0.8207632899284363,POR,154.0,True,True,1.54,2024-12
2024-12-28,WAS,NYK,0.2555127739906311,NYK,-600.0,False,True,0.16666666666666674,2024-12
2024-12-29,BOS,IND,0.6691370606422424,BOS,-175.0,False,False,-1.0,2024-12
2024-12-29,TOR,ATL,0.3277933895587921,ATL,-200.0,False,True,0.5,2024-12
2024-12-29,HOU,MIA,0.6216235160827637,HOU,-315.0,False,False,-1.0,2024-12
2024-12-29,OKC,MEM,0.6374316811561584,OKC,-410.0,True,True,0.24390243902439024,2024-12
2024-12-29,MIN,SAS,0.7499590516090393,MIN,-238.0,True,True,0.4201680672268908,2024-12
2024-12-30,CHA,CHI,0.25610485672950745,CHI,-120.0,False,True,0.8333333333333335,2024-12
2024-12-30,WAS,NYK,0.1994716376066208,NYK,-1150.0,False,True,0.08695652173913038,2024-12
2024-12-30,NOP,LAC,0.2077752649784088,LAC,-192.0,False,True,0.5208333333333335,2024-12
2024-12-30,UTA,DEN,0.241624653339386,DEN,-305.0,False,True,0.3278688524590163,2024-12
2024-12-30,GSW,CLE,0.4821060001850128,CLE,-166.0,False,True,0.6024096385542168,2024-12
2024-12-30,POR,PHI,0.8121039271354675,POR,210.0,False,False,-1.0,2024-12
2024-12-30,SAC,DAL,0.7762198448181152,SAC,-250.0,True,True,0.3999999999999999,2024-12
2024-12-31,OKC,MIN,0.6821635365486145,OKC,-250.0,True,True,0.3999999999999999,2024-12
2024-12-31,LAL,CLE,0.42640891671180725,CLE,-205.0,False,True,0.4878048780487805,2024-12
2024-12-31,PHX,MEM,0.30872422456741333,MEM,180.0,False,True,1.7999999999999998,2024-12
2024-12-31,SAS,LAC,0.46654900908470154,LAC,250.0,True,False,-1.0,2024-12
2025-01-01,DEN,ATL,0.7532777786254883,DEN,-285.0,True,True,0.3508771929824561,2025-01
2025-01-01,HOU,DAL,0.7436985969543457,HOU,-205.0,True,True,0.4878048780487805,2025-01
2025-01-01,TOR,BKN,0.48941656947135925,BKN,100.0,True,False,-1.0,2025-01
2025-01-01,SAC,PHI,0.6837629675865173,SAC,-258.0,True,True,0.3875968992248062,2025-01
2025-01-01,MIA,NOP,0.8056874871253967,MIA,-360.0,True,True,0.2777777777777777,2025-01
2025-01-01,WAS,CHI,0.21699568629264832,CHI,-260.0,True,False,-1.0,2025-01
2025-01-01,DET,ORL,0.614846408367157,DET,-250.0,True,True,0.3999999999999999,2025-01
2025-01-01,NYK,UTA,0.8361520171165466,NYK,-750.0,True,True,0.1333333333333333,2025-01
2025-01-02,MIA,IND,0.43545296788215637,IND,114.0,False,True,1.1399999999999997,2025-01
2025-01-02,MIN,BOS,0.4372202754020691,BOS,-155.0,False,True,0.6451612903225805,2025-01
2025-01-02,MIL,BKN,0.8332405686378479,MIL,-800.0,False,False,-1.0,2025-01
2025-01-02,OKC,LAC,0.6675727963447571,OKC,-700.0,True,True,0.1428571428571428,2025-01
2025-01-02,GSW,PHI,0.8050456047058105,GSW,-162.0,True,True,0.617283950617284,2025-01
2025-01-02,LAL,POR,0.4795786738395691,POR,235.0,True,False,-1.0,2025-01
2025-01-03,DEN,SAS,0.7478315234184265,DEN,-225.0,False,False,-1.0,2025-01
2025-01-03,LAL,ATL,0.5852033495903015,LAL,-148.0,True,True,0.6756756756756757,2025-01
2025-01-03,DAL,CLE,0.21082822978496552,CLE,-470.0,False,True,0.2127659574468086,2025-01
2025-01-03,SAC,MEM,0.5146351456642151,SAC,-148.0,True,True,0.6756756756756757,2025-01
2025-01-03,OKC,NYK,0.647342324256897,OKC,-192.0,True,True,0.5208333333333335,2025-01
2025-01-03,DET,CHA,0.8034232258796692,DET,-260.0,True,True,0.3846153846153846,2025-01
2025-01-03,HOU,BOS,0.4493461549282074,BOS,-162.0,False,True,0.617283950617284,2025-01
2025-01-03,TOR,ORL,0.36913788318634033,ORL,-130.0,False,True,0.7692307692307692,2025-01
2025-01-03,NOP,WAS,0.5730840563774109,NOP,-290.0,True,True,0.3448275862068966,2025-01
2025-01-04,CHI,NYK,0.6436532735824585,CHI,190.0,True,True,1.9,2025-01
2025-01-04,SAS,DEN,0.39765000343322754,DEN,-142.0,False,True,0.704225352112676,2025-01
2025-01-04,MIL,POR,0.5780362486839294,MIL,-750.0,False,False,-1.0,2025-01
2025-01-04,BKN,PHI,0.5413259863853455,BKN,2000.0,False,False,-1.0,2025-01
2025-01-04,LAC,ATL,0.7128843665122986,LAC,-238.0,True,True,0.4201680672268908,2025-01
2025-01-04,IND,PHX,0.809071958065033,IND,-188.0,True,True,0.5319148936170213,2025-01
2025-01-04,DET,MIN,0.40534061193466187,MIN,-160.0,True,False,-1.0,2025-01
2025-01-04,MIA,UTA,0.7997296452522278,MIA,-345.0,False,False,-1.0,2025-01
2025-01-04,GSW,MEM,0.5883503556251526,GSW,-155.0,True,True,0.6451612903225805,2025-01
2025-01-05,CLE,CHA,0.8239002823829651,CLE,-2800.0,True,True,0.03571428571428581,2025-01
2025-01-05,WAS,NOP,0.4328145384788513,NOP,-4800.0,False,True,0.02083333333333326,2025-01
2025-01-05,ORL,UTA,0.7430469989776611,ORL,-210.0,False,False,-1.0,2025-01
2025-01-05,HOU,LAL,0.5113480091094971,HOU,-175.0,True,True,0.5714285714285714,2025-01
2025-01-05,GSW,SAC,0.6029754281044006,GSW,-162.0,False,False,-1.0,2025-01
2025-01-06,MEM,DAL,0.7879921197891235,MEM,-198.0,True,True,0.5050505050505052,2025-01
2025-01-06,CHI,SAS,0.7056229710578918,CHI,124.0,True,True,1.2400000000000002,2025-01
2025-01-06,MIN,LAC,0.5101721286773682,MIN,-135.0,True,True,0.7407407407407407,2025-01
2025-01-06,NYK,ORL,0.7016207575798035,NYK,-520.0,False,False,-1.0,2025-01
2025-01-06,TOR,MIL,0.28237438201904297,MIL,-245.0,False,True,0.40816326530612246,2025-01
2025-01-06,PHI,PHX,0.38468867540359497,PHX,160.0,False,True,1.6,2025-01
2025-01-06,DET,POR,0.5017839074134827,DET,-145.0,True,True,0.6896551724137931,2025-01
2025-01-06,BKN,IND,0.20885978639125824,IND,-575.0,False,True,0.17391304347826075,2025-01
2025-01-06,SAC,MIA,0.6097824573516846,SAC,-142.0,True,True,0.704225352112676,2025-01
2025-01-07,DEN,BOS,0.6717963814735413,DEN,250.0,False,False,-1.0,2025-01
2025-01-07,UTA,ATL,0.34433799982070923,ATL,-192.0,False,True,0.5208333333333335,2025-01
2025-01-07,DAL,LAL,0.2687283456325531,LAL,-250.0,True,False,-1.0,2025-01
2025-01-07,NOP,MIN,0.3020975589752197,MIN,-180.0,False,True,0.5555555555555556,2025-01
2025-01-07,WAS,HOU,0.22375239431858063,HOU,-750.0,False,True,0.1333333333333333,2025-01
2025-01-07,CHA,PHX,0.3931347131729126,PHX,-360.0,True,False,-1.0,2025-01
2025-01-07,GSW,MIA,0.6444827318191528,GSW,-425.0,False,False,-1.0,2025-01
2025-01-08,CLE,OKC,0.53014075756073,CLE,-120.0,True,True,0.8333333333333335,2025-01
2025-01-08,IND,CHI,0.706527829170227,IND,-280.0,True,True,0.3571428571428572,2025-01
2025-01-08,NYK,TOR,0.8032341003417969,NYK,-850.0,True,True,0.11764705882352944,2025-01
2025-01-08,PHI,WAS,0.7047770023345947,PHI,-1450.0,True,True,0.06896551724137923,2025-01
2025-01-08,BKN,DET,0.2293858677148819,DET,-410.0,False,True,0.24390243902439024,2025-01
2025-01-08,NOP,POR,0.17328494787216187,POR,110.0,False,True,1.1,2025-01
2025-01-08,DEN,LAC,0.5739107131958008,DEN,180.0,True,True,1.7999999999999998,2025-01
2025-01-08,MIL,SAS,0.7333219647407532,MIL,-175.0,True,True,0.5714285714285714,2025-01
2025-01-09,MEM,HOU,0.6041706204414368,MEM,-142.0,False,False,-1.0,2025-01
2025-01-09,UTA,MIA,0.31883975863456726,MIA,-225.0,False,True,0.4444444444444444,2025-01
2025-01-09,DET,GSW,0.4567180871963501,GSW,-110.0,False,True,0.9090909090909092,2025-01
2025-01-09,PHX,ATL,0.432209312915802,ATL,195.0,True,False,-1.0,2025-01
2025-01-09,CLE,TOR,0.8267764449119568,CLE,-950.0,True,True,0.10526315789473673,2025-01
2025-01-09,ORL,MIN,0.3883773684501648,MIN,-395.0,False,True,0.25316455696202533,2025-01
2025-01-09,DAL,POR,0.31291165947914124,POR,250.0,True,False,-1.0,2025-01
2025-01-10,IND,GSW,0.717659592628479,IND,-475.0,True,True,0.21052631578947367,2025-01
2025-01-10,ORL,MIL,0.35906311869621277,MIL,-130.0,False,True,0.7692307692307692,2025-01
2025-01-10,PHI,NOP,0.5499357581138611,PHI,-270.0,False,False,-1.0,2025-01
2025-01-10,BOS,SAC,0.7232359647750854,BOS,-700.0,False,False,-1.0,2025-01
2025-01-10,NYK,OKC,0.3868750333786011,OKC,-142.0,False,True,0.704225352112676,2025-01
2025-01-10,CHI,WAS,0.8089810609817505,CHI,-520.0,True,True,0.1923076923076923,2025-01
2025-01-10,DEN,BKN,0.8461700081825256,DEN,-900.0,True,True,0.11111111111111116,2025-01
2025-01-11,MIN,MEM,0.5435839891433716,MIN,-130.0,False,False,-1.0,2025-01
2025-01-11,POR,MIA,0.6469812989234924,POR,160.0,False,False,-1.0,2025-01
2025-01-11,DET,TOR,0.7379088401794434,DET,-410.0,True,True,0.24390243902439024,2025-01
2025-01-11,PHX,UTA,0.6962840557098389,PHX,-200000.0,True,True,0.0004999999999999449,2025-01
2025-01-12,BOS,NOP,0.863794207572937,BOS,-950.0,True,True,0.10526315789473673,2025-01
2025-01-12,CLE,IND,0.5742766857147217,CLE,-1450.0,False,False,-1.0,2025-01
2025-01-12,ORL,PHI,0.6775147914886475,ORL,-140.0,True,True,0.7142857142857144,2025-01
2025-01-12,WAS,OKC,0.18440450727939606,OKC,-10000.0,False,True,0.010000000000000009,2025-01
2025-01-12,UTA,BKN,0.5252455472946167,UTA,-155.0,True,True,0.6451612903225805,2025-01
2025-01-12,PHX,CHA,0.6490131616592407,PHX,-278.0,True,True,0.3597122302158273,2025-01
2025-01-13,HOU,MEM,0.4694562256336212,MEM,120.0,True,False,-1.0,2025-01
2025-01-13,LAC,MIA,0.7362344861030579,LAC,-290.0,True,True,0.3448275862068966,2025-01
2025-01-13,LAL,SAS,0.7608787417411804,LAL,-175.0,False,False,-1.0,2025-01
2025-01-13,WAS,MIN,0.16332830488681793,MIN,-1450.0,False,True,0.06896551724137923,2025-01
2025-01-13,TOR,GSW,0.2990597188472748,GSW,-205.0,True,False,-1.0,2025-01
2025-01-13,NYK,DET,0.44975823163986206,DET,270.0,False,True,2.7,2025-01
2025-01-14,IND,CLE,0.5280046463012695,IND,250.0,False,False,-1.0,2025-01
2025-01-14,PHI,OKC,0.2816554009914398,OKC,-2500.0,False,True,0.040000000000000036,2025-01
2025-01-14,ATL,PHX,0.6961844563484192,ATL,114.0,True,True,1.1399999999999997,2025-01
2025-01-14,CHI,NOP,0.7621819376945496,CHI,-125.0,False,False,-1.0,2025-01
2025-01-14,MIL,SAC,0.6701975464820862,MIL,-135.0,True,True,0.7407407407407407,2025-01
2025-01-14,DAL,DEN,0.25005844235420227,DEN,-148.0,False,True,0.6756756756756757,2025-01
2025-01-14,POR,BKN,0.8318911194801331,POR,-205.0,False,False,-1.0,2025-01
2025-01-15,TOR,BOS,0.274340957403183,BOS,-1100.0,True,False,-1.0,2025-01
2025-01-15,LAC,BKN,0.8755353093147278,LAC,-850.0,True,True,0.11764705882352944,2025-01
2025-01-15,UTA,CHA,0.6083551645278931,UTA,180.0,False,False,-1.0,2025-01
2025-01-15,DEN,HOU,0.7208053469657898,DEN,-125.0,False,False,-1.0,2025-01
2025-01-15,SAS,MEM,0.28943994641304016,MEM,-148.0,False,True,0.6756756756756757,2025-01
2025-01-15,PHI,NYK,0.19390268623828888,NYK,-475.0,False,True,0.21052631578947367,2025-01
2025-01-15,MIN,GSW,0.6787766218185425,MIN,-265.0,False,False,-1.0,2025-01
2025-01-15,MIL,ORL,0.6742026805877686,MIL,-230.0,True,True,0.4347826086956521,2025-01
2025-01-15,CHI,ATL,0.5388438105583191,CHI,-245.0,False,False,-1.0,2025-01
2025-01-15,NOP,DAL,0.5833533406257629,NOP,-118.0,True,True,0.847457627118644,2025-01
2025-01-15,LAL,MIA,0.5438845753669739,LAL,-205.0,True,True,0.4878048780487805,2025-01
2025-01-16,DET,IND,0.4684372842311859,IND,-230.0,False,True,0.4347826086956521,2025-01
2025-01-16,POR,LAC,0.5573842525482178,POR,225.0,False,False,-1.0,2025-01
