game_id,home_team,away_team,date,season,home_composite_elo,away_composite_elo,off_elo_diff,def_elo_diff,net_fatigue_score,ewma_efg_diff,ewma_pace_diff,ewma_tov_diff,ewma_orb_diff,ewma_vol_3p_diff,injury_impact_diff,injury_shock_diff,star_mismatch,ewma_chaos_home,ewma_foul_synergy_home,total_foul_environment,league_offensive_context,season_progress,pace_efficiency_interaction,projected_possession_margin,three_point_matchup,net_free_throw_advantage,star_power_leverage,offense_vs_defense_matchup,target_spread,target_spread_cover,target_moneyline_win,target_over_under,target_game_total,injury_matchup_advantage,home_score,away_score,actual_spread,total_points,margin_target,margin_bin,game_date,predicted_margin,raw_prob,calibrated_prob,home_ml_odds,away_ml_odds,market_prob,edge,is_favorite,won,stake,profit,raw_edge
22400018,OKC,PHX,2024-11-15,2024-25,1640.3226290754703,1424.4788899333366,215.8437391421337,-176.08628060621731,0.1099575399999999,0.0088552525674568,4.2280609306822186,0.0104624059551799,-0.0414221784548335,-4.049778767033665,-3.473048613456699,-0.614685610760481,0,17.433916392752195,22.4617594474214,47.3418388775545,8.935956897890819,2.256097560975609,359.6743381970455,-0.0309597724996536,-0.0080674851933635,-0.1256967193774926,-0.0,-43351.12581743795,16,1,1,1,182,-0.013532021241944,99,83,16,182,16,Big Win (10 to 20),2024-11-15,11.7252245,0.808862638566207,0.8546099290780141,-305,250,0.7530864197530864,0.10152350932492771,True,True,1.0,0.32786885245901637,0.05577621881312056
22400233,SAC,UTA,2024-11-16,2024-25,1508.471780857808,1363.8264658284745,144.64531502933346,-244.94144005461408,-0.1924303,0.029142382525558,-2.2487513246319963,0.0464433826408611,-0.0777988747742134,-2.8323339990370613,-15.0,-9.946938311347594,-1,15.123622199098092,22.679041961235978,49.56544065747268,8.935956897890819,2.341463414634146,-294.56812591249127,-0.0313554921333523,0.0632551636387616,-0.0605600070563011,15.0,-10827.036841382298,4,1,1,1,238,0.0845506133944529,121,117,4,238,4,Tight Win (0 to 5),2024-11-16,8.579617,0.7386912000434984,0.7874632713026445,-278,225,0.7354497354497355,0.05201353585290902,True,True,1.0,0.3597122302158273,0.003241464593762955
22400243,LAC,UTA,2024-11-17,2024-25,1605.411793684434,1366.0000122205906,239.41178146384345,-319.58624162571755,0.35359103,-0.0153814323391485,0.3145702905758725,0.0133642246911696,-0.0344571970521394,-0.1167053323864095,14.32326807891517,11.329274782463994,1,11.195978178275494,28.974750431115755,61.2624466489023,8.935956897890819,2.451219512195122,39.840005138609456,-0.0210929723609697,-0.0008547434051003,-0.0568380580462501,14.32326807891517,-54175.45358858291,11,1,1,1,221,-0.1230937847226757,116,105,11,221,11,Big Win (10 to 20),2024-11-17,13.061785,0.8347997199748021,0.8810572687224669,-470,360,0.8245614035087719,0.056495865213694985,True,True,1.0,0.2127659574468085,0.010238316466030128
22400242,OKC,DAL,2024-11-17,2024-25,1638.7802243903434,1378.156998400811,260.6232259895324,-268.8677620506264,0.35359103,-0.0215547819418203,0.5456918208860913,0.0286925850875726,-0.0211051058051142,3.777730374946224,-3.473048613456699,-2.7512471411240336,0,17.16481170270952,21.955729170402808,45.25195529937943,8.935956897890819,2.463414634146341,69.05090476504847,0.0075874792824584,0.1405797548786984,-0.1186206010174625,-0.0,-82246.3498659923,-2,0,0,1,240,0.0375403455798663,119,121,-2,240,-2,Tight Loss (-5 to 0),2024-11-17,15.978035,0.8830973503208961,0.8947368421052632,-298,220,0.7487437185929648,0.14599312351229832,True,False,1.0,-1.0,0.13435363172793124
22400245,MIA,PHI,2024-11-18,2024-25,1507.137370052542,1362.4780951866958,144.6592748658461,-169.53986911316133,-0.17026356,0.0375680068673088,1.9972052330157624,0.0232289316743233,0.0074582114933214,1.9406138161605355,0.0,5.663305722530296,0,12.287305344605826,23.34500604528853,49.42212917978976,8.935956897890819,2.4878048780487805,160.48700301910912,0.0306871431676447,0.131899570562516,-0.1325006881678216,0.0,-17168.957123793494,17,1,1,1,195,-0.1353756599913642,106,89,17,195,17,Big Win (10 to 20),2024-11-18,5.967396,0.6717188352277267,0.70506454816286,-142,120,0.5867768595041323,0.11828768865872774,True,True,1.0,0.704225352112676,0.08494197572359441
22400244,DET,CHI,2024-11-18,2024-25,1535.9460878965683,1507.211292875516,28.734795021052378,11.215783346111948,0.14007959,-0.0158593595553835,-6.079673958382415,0.0089375955529294,0.0266059272916961,-4.044229919173503,0.9275720720448756,6.770350363753362,0,14.156116727036183,22.07755425362494,45.71634665623501,8.935956897890819,2.5121951219512195,-479.0505342680826,0.0355435228446255,0.0254225062246943,-0.1196611541988915,0.0,202.5269975335065,-10,0,0,1,234,-0.1543000768656516,112,122,-10,234,-10,Big Loss (-20 to -10),2024-11-18,4.852202,0.641161424832918,0.6767676767676768,-140,110,0.5833333333333334,0.09343434343434343,True,False,1.0,-1.0,0.05782809149958468
22400248,MIL,HOU,2024-11-18,2024-25,1557.6855204176954,1550.6783571691444,7.007163248551024,78.33649575381696,0.35359103,0.0205153913656089,-5.036595620308944,-0.0007724478329845,-0.0580685930726024,3.0529478210954366,11.442433339683992,3.9694298251067206,1,14.657264724720172,22.242928952453468,46.42347562745033,8.935956897890819,2.524390243902439,-301.1226346332978,-0.0588410409055869,0.1471793983590291,-0.1303205333155039,11.442433339683992,11855.124847654151,1,1,1,1,201,0.0294234052122607,101,100,1,201,1,Tight Win (0 to 5),2024-11-18,7.119906,0.7021327333537489,0.70506454816286,-155,130,0.6078431372549019,0.0972214109079581,True,True,1.0,0.6451612903225806,0.09428959609884702
22400250,SAC,ATL,2024-11-18,2024-25,1508.172237754306,1516.2933283604025,-8.121090606096459,-180.5250922561279,0.34336428,0.0435003726485163,-7.216760463184073,0.0307778414445169,-0.0859273257787816,2.21015387046576,15.0,21.5907826689038,1,14.693559446591772,24.086051735709965,50.09712512800586,8.935956897890819,2.5609756097560976,228.7463161011092,-0.0551494843342647,0.0348439004713815,-0.0937889822276423,15.0,36231.33629613039,-1,0,0,1,217,-0.3628850689174764,108,109,-1,217,-1,Tight Loss (-5 to 0),2024-11-18,3.941741,0.6155145913324578,0.6291793313069909,-166,140,0.6240601503759399,0.005119180931051015,True,False,1.0,-1.0,-0.008545559043482087
22400022,BKN,CHA,2024-11-19,2024-25,1384.021003415734,1348.1546948706873,35.86630854504665,-6.341503148326865,0.1099575399999999,0.0379366451838786,-4.21285900692294,0.0098738971688376,-0.0504495245680871,-2.3939936001994653,4.784999579702163,5.215767631385804,0,12.190099131758744,27.91933907741131,45.99649651672013,8.935956897890819,2.5853658536585367,-158.7719763368823,-0.0405756273992495,-0.0841595668895984,-0.203657128474547,0.0,-385.7885686504644,1,1,1,1,231,-0.0857900178764067,116,115,1,231,1,Tight Win (0 to 5),2024-11-19,4.5706816,0.6332928497566978,0.6767676767676768,-118,-102,0.5412844036697247,0.13548327309795205,True,True,1.0,0.847457627118644,0.092008446086973
22400262,SAS,UTA,2024-11-21,2024-25,1461.2691574098037,1364.1502271256718,97.11893028413192,-63.82264829379915,0.02108114,-0.0033119834471365,0.3636356690571318,0.0197823298270408,-0.0516936650585984,6.4840948103005545,2.434150570459068,4.192116765089478,0,15.67398246508492,23.77639709625314,52.58720358985268,8.935956897890819,2.768292682926829,80.6342607331494,-0.0319113352315575,0.1044326776395623,-0.0819340375570818,0.0,-7904.751621551658,8,1,1,1,244,-0.080426017466578,126,118,8,244,8,Close Win (5 to 10),2024-11-21,6.278843,0.6800619551136287,0.70506454816286,-148,124,0.5967741935483871,0.1082903546144729,True,True,1.0,0.6756756756756757,0.08328776156524154
22400030,CHI,ATL,2024-11-22,2024-25,1532.4391427728035,1505.3043733094296,27.13476946337392,-84.61229645124376,0.02108114,0.0473487860080276,-1.49760170564808,0.0151737476929864,-0.0809521086473664,6.469627671621858,5.236509995462871,3.700650176997538,1,12.808696172194068,19.481179086920537,44.23322266077858,8.935956897890819,2.792682926829268,-120.0156012719408,-0.06577836095438,0.3164316996833717,-0.1389017302945183,5.236509995462871,4929.620361376931,14,1,1,1,258,-0.0145872250978223,136,122,14,258,14,Big Win (10 to 20),2024-11-22,3.1901684,0.5939498814269455,0.6165228113440195,-102,-118,0.504950495049505,0.11157231629451458,True,True,1.0,0.9803921568627451,0.08899938637744054
22400033,DEN,DAL,2024-11-22,2024-25,1573.6352507270606,1391.7161759141554,181.9190748129052,-119.12186871554309,0.3993528699999999,-0.0146338865489868,1.914883608057238,-0.0012338750833165,-0.0414553103441848,-0.4181593406295434,0.0,1.4044286856604664,0,11.597553689418616,24.72936580667295,51.60976113851305,8.935956897890819,2.8536585365853657,406.1419884162992,-0.0426891854275013,-0.0095956633388896,-0.1077436438888687,0.0,-40737.34046617129,-3,0,0,1,243,-0.0335714633020277,120,123,-3,243,-3,Tight Loss (-5 to 0),2024-11-22,13.14314,0.836301299154057,0.8810572687224669,-162,136,0.6183206106870229,0.262736658035444,True,False,1.0,-1.0,0.2179806884670341
22400268,MIL,CHA,2024-11-23,2024-25,1553.5544726653795,1352.1656863907351,201.3887862746444,64.82181589675088,-0.1924303,0.0407939147180971,0.5071534115462129,0.0188639707016586,-0.0776067978443511,-6.963973890543585,3.4088573593720213,0.0285668542168373,0,15.230154947893409,24.772594446932924,44.93542752254066,8.935956897890819,2.9390243902439024,131.0432071624897,-0.0587428271426924,0.0406425939457465,-0.1902744756534027,0.0,25928.72635870035,6,1,1,1,244,0.0270209216764171,125,119,6,244,6,Close Win (5 to 10),2024-11-23,9.920688,0.770121331527275,0.7874632713026445,-325,260,0.7647058823529411,0.02275738894970336,True,True,1.0,0.3076923076923077,0.005415449174333897
22400273,MIA,DAL,2024-11-24,2024-25,1505.0845750652302,1373.4766291143071,131.60794595092307,-197.6419847221432,0.01673874,-0.0292265882097796,-1.4130944694131955,0.0059447040239633,-0.0350912436686286,8.59652772931575,-0.4157545303119185,1.163255648435742,0,12.578830796641087,23.90124055981317,51.210970293858615,8.935956897890819,3.0,-79.97263948847399,-0.0291465396446653,0.1580017190716296,-0.1018896193217743,-0.0,-16181.150377787291,5,1,1,1,241,-0.0311853000880529,123,118,5,241,5,Tight Win (0 to 5),2024-11-24,8.306317,0.7320255503196008,0.7722419928825622,-250,190,0.7142857142857143,0.05795627859684793,True,True,1.0,0.4,0.017739836033886514
22400278,DET,TOR,2024-11-25,2024-25,1534.7254973303288,1423.4089345415398,111.31656278878904,5.4456186053860165,0.26471463,0.0059008157355655,-2.579763451967011,0.0092032973711106,-0.0082729805730321,8.082873450102735,-3.3306369474599906,2.8294311294135293,0,13.171400277235444,23.56379808463509,55.3431658969789,8.935956897890819,3.0609756097560976,-423.0102551883965,0.0009303167980784,0.1420926317182941,-0.0424772580302332,-0.0,1282.079091611699,2,1,1,1,202,-0.0947028081895083,102,100,2,202,2,Tight Win (0 to 5),2024-11-25,9.594802,0.7626840157815763,0.7874632713026445,-360,260,0.782608695652174,0.004854575650470538,True,True,1.0,0.2777777777777778,-0.01992467987059765
22400280,ATL,DAL,2024-11-25,2024-25,1505.686014171148,1367.9950587319315,137.69095543921662,-3.958235778547305,0.35250543,-0.0327917414683531,5.356508422739097,-0.0149961549915675,0.0257764165668608,1.9774464496498965,-11.282088537069791,-7.011983336573206,-1,13.3079764269008,23.49873210403897,50.17984363780808,8.935956897890819,3.0853658536585367,1573.39413811535,0.0107802615752933,-0.0139360448974189,-0.0630643048452402,11.282088537069791,-1289.3023549934617,-10,0,0,1,248,0.0446089161366797,119,129,-10,248,-10,Big Loss (-20 to -10),2024-11-25,11.159548,0.7971715828503976,0.8546099290780141,-142,120,0.5867768595041323,0.26783306957388187,True,False,1.0,-1.0,0.2103947233462653
22400283,DEN,NYK,2024-11-25,2024-25,1567.4944804721556,1514.4060963551617,53.08838411699389,82.10750589325608,0.3680449799999999,-0.0072366167440269,2.5027997884662483,-0.032410386620391,0.008411467129967,-8.267604351343017,-9.491644847144109,-11.112597591142787,0,12.50713618404772,25.580401618630884,45.84811478461371,8.935956897890819,3.1219512195121952,237.3628692858024,-0.023998919490424,-0.257562141675174,-0.2183915616107359,-0.0,16486.69975452044,-27,0,0,1,263,0.188496935145937,118,145,-27,263,-27,Blowout Loss (<-20),2024-11-25,8.1671715,0.7285992570997759,0.7722419928825622,-175,145,0.6363636363636364,0.13587835651892588,True,False,1.0,-1.0,0.09223562073613956
22400037,MIN,HOU,2024-11-26,2024-25,1573.2633982427449,1526.9979492341704,46.26544900857448,-101.78350816478267,0.04324788,0.0485973285951356,-5.909494568830723,-0.018121976185509,-0.0362620088990056,6.902954911799007,-4.378403272897598,1.0408117203948284,0,11.22610457582542,26.917807637881,53.674249761987625,8.935956897890819,3.158536585365854,357.65345083533066,-0.0543839850845146,0.3516927192233945,-0.0987477175664147,-0.0,-4.287410251909821,-6,0,0,1,228,-0.0604628467631567,111,117,-6,228,-6,Close Loss (-10 to -5),2024-11-26,5.42794,0.6570651279331964,0.6875,-155,130,0.6078431372549019,0.07965686274509809,True,False,1.0,-1.0,0.04922199067829447
22400294,MIN,SAC,2024-11-27,2024-25,1577.232097623152,1502.5593656724486,74.67273195070334,-75.34682269626092,-0.1035539,-0.0099773060193933,0.2810009386724772,-0.003702587590312,0.021879234713859,5.141801062279505,-8.816204910866922,-9.58030440516764,-1,11.12789566100012,25.68387471298859,53.1078706309818,8.935956897890819,3.365853658536585,-9.74379655216586,0.018176647123547,0.0896920805443337,-0.0678479131489813,8.816204910866922,-3836.380923161456,-11,0,0,1,219,0.1260422991905118,104,115,-11,219,-11,Big Loss (-20 to -10),2024-11-27,4.6016483,0.634161195260609,0.6767676767676768,-155,130,0.6078431372549019,0.06892453951277488,True,False,1.0,-1.0,0.02631805800570708
22400315,ATL,NOP,2024-12-02,2024-25,1521.535350345966,1357.432943681199,164.10240666476693,21.430497491467577,0.34336428,0.0699762174522022,4.624680732296099,-0.0189021706866125,-0.016132158194185,2.358628643644362,0.0,5.882829905223888,0,12.181839114457484,24.576737548142187,47.58819859557859,8.935956897890819,3.695121951219512,1354.4334290184397,-0.0350343288807974,0.1629065719324831,-0.1211853978429126,0.0,6745.441971045386,12,1,1,1,236,-0.1406231660544718,124,112,12,236,12,Big Win (10 to 20),2024-12-02,12.189873,0.8181497104478884,0.8546099290780141,-395,310,0.797979797979798,0.05663013109821613,True,True,1.0,0.25316455696202533,0.020169912468090412
22400317,CHI,BKN,2024-12-02,2024-25,1536.3201111081053,1382.6365774912088,153.6835336168965,62.30293362762313,0.35250543,0.0403599356337137,6.665452076863787,0.0252820102719265,-0.0243635021601406,3.9069439402599,-11.032837110016544,-6.88644399122331,-1,12.97627627837168,19.761505620588355,47.68237427620065,8.935956897890819,3.719512195121952,1525.5400454309674,0.0009185081117858,-0.0133968673924792,-0.1149110977799469,11.032837110016544,22506.16228705693,26,1,1,1,230,0.0436336899730975,128,102,26,230,26,Blowout Win (>20),2024-12-02,12.344894,0.8211842976220283,0.8546099290780141,-310,250,0.7560975609756098,0.09851236810240438,True,True,1.0,0.3225806451612903,0.06508673664641851
22400318,MIN,LAL,2024-12-02,2024-25,1585.169496383966,1470.1449699640016,115.02452641996432,-49.783906734133325,0.35250543,-0.0114971180938743,0.7893357857945489,-0.0417111959416559,0.0082597561808411,3.9480525922460927,-13.062583345436057,0.5637075870416244,-1,11.184038567718304,27.466884387464376,53.99874955025704,8.935956897890819,3.731707317073171,-13.393658474022004,-0.0334514397608148,0.1065403175883614,-0.0871936051391796,13.062583345436057,-8728.033937285223,29,1,1,1,189,-0.1509504810090018,109,80,29,189,29,Blowout Win (>20),2024-12-02,9.477217,0.7599684124273934,0.7874632713026445,-285,230,0.7402597402597403,0.0472035310429042,True,True,1.0,0.3508771929824561,0.019708672167653152
22400058,DEN,GSW,2024-12-03,2024-25,1581.8200015589218,1560.054290243732,21.76571131518972,98.27698233349702,0.40043847,0.0709200904755188,-1.0790060056018689,-0.0047381239206911,-0.022584432300223,-11.335739702920865,-9.491644847144109,-9.3472205001939,0,13.090882484023998,25.62886321123944,47.51990469131678,8.935956897890819,3.817073170731707,-58.20827838725313,-0.0273225562209141,-0.427600676855396,-0.1769133832266806,-0.0,13330.02406874448,4,1,1,1,234,0.1462973611638948,119,115,4,234,4,Tight Win (0 to 5),2024-12-03,6.045878,0.6738295279691622,0.70506454816286,-198,164,0.6644295302013423,0.040635017961517694,True,True,1.0,0.5050505050505051,0.009399997767819857
22400321,MIA,LAL,2024-12-04,2024-25,1497.9212818675617,1460.143830549893,37.77745131766869,12.40425927465958,0.09973079,-0.0130301964006129,2.2150572083115065,0.0149959510596474,0.0129536733540731,4.560778169545884,0.0,1.5476508715045547,0,11.248124463543618,26.81809317205951,51.71902357484086,8.935956897890819,3.902439024390244,-53.93410490207543,0.0279496244137205,0.1982577539184241,-0.0960723959229666,0.0,1007.8003260464412,41,1,1,1,227,-0.0369950464324448,134,93,41,227,41,Blowout Win (>20),2024-12-04,4.366315,0.6275452250357971,0.6767676767676768,-175,140,0.6363636363636364,0.04040404040404044,True,True,1.0,0.5714285714285714,-0.008818411327839226
22400323,MIL,ATL,2024-12-04,2024-25,1550.549340963557,1516.1393714623186,34.409969501238265,-75.75191103378916,-0.18220355,0.0632668195557762,-6.542658981729801,0.0237672857923701,-0.0763003255795174,4.030664794553502,1.9107713628635388,-3.3332393482977416,0,13.270648102207804,25.86273442914318,49.67097765499334,8.935956897890819,3.926829268292683,-578.595585935991,-0.0525330397871472,0.478065161391473,-0.2154543961358849,0.0,-114.4123209998974,-15,0,0,1,223,0.0952065922477012,104,119,-15,223,-15,Big Loss (-20 to -10),2024-12-04,4.3818984,0.6279845184856319,0.6767676767676768,-185,154,0.6491228070175439,0.027644869750132917,True,False,1.0,-1.0,-0.02113828853191202
22400329,MEM,SAC,2024-12-05,2024-25,1605.928214531535,1512.6769065397384,93.2513079917967,19.62421094874935,0.02108114,0.0209564267879757,6.90000762269473,-0.0152116790057978,-0.0098565665020905,3.613669731553992,3.903632158192525,-2.2436655470745404,1,13.486113559783204,22.95870248247264,48.676496672968256,8.935956897890819,4.0,576.1071989624288,-0.0250682455078883,-0.0485319422487474,-0.0915431159194741,3.903632158192525,4434.215729466266,5,1,1,1,225,0.1166733997869004,115,110,5,225,5,Tight Win (0 to 5),2024-12-05,7.3585815,0.7082671530851424,0.7675840978593272,-162,136,0.6183206106870229,0.1492634871723043,True,True,1.0,0.6172839506172839,0.0899465423981195
22400334,ATL,LAL,2024-12-06,2024-25,1510.8751991052925,1448.5737860775453,62.30141302774723,206.08800821825548,0.02108114,0.0250754920829818,10.29470518390633,-0.020133393899135,0.0215386021032142,0.117573812730761,-1.9107713628635388,4.812522643760152,0,12.07122174734953,23.36682388715697,47.56400851511619,8.935956897890819,4.060975609756097,2018.2687652959007,0.0014052082040792,0.0044556102856936,-0.0830503683379208,-0.0,66999.58499926167,2,1,1,1,266,-0.1305673801424346,134,132,2,266,2,Tight Win (0 to 5),2024-12-06,4.016776,0.6176492600748659,0.6291793313069909,-166,140,0.6240601503759399,0.005119180931051015,True,True,1.0,0.6024096385542169,-0.0064108903010740015
22400339,POR,UTA,2024-12-06,2024-25,1552.5715768397476,1360.3847520299228,192.18682480982488,-400.0,0.04216228,-0.0096348749732765,1.265570747533019,0.0237599270676195,0.0334434720898387,-3.175760894677744,-3.936185967708923,-1.6737031845375334,0,16.54920537923832,22.44890120871913,47.67746172495241,8.935956897890819,4.121951219512195,43.16602659931732,0.0572033991574582,-0.0568354675352586,-0.1206564604537412,-0.0,-6969.850691420561,-42,0,0,1,240,0.0080188175636147,99,141,-42,240,-42,Blowout Loss (<-20),2024-12-06,11.225938,0.7985654209847317,0.8546099290780141,-135,114,0.574468085106383,0.2801418439716311,True,False,1.0,-1.0,0.22409733587834868
22400352,ORL,PHX,2024-12-08,2024-25,1483.951736426174,1432.0548624470016,51.89687397917237,-245.9019379219588,0.35359103,-0.0379317950831216,-0.7836293278448494,-0.022451044195749,0.054020703995259,-1.7933356285702828,-1.2246270006915587,4.659588678771092,0,15.017624479257698,27.215352426261703,54.96281603465576,8.935956897890819,4.219512195121951,108.50365879789024,0.03156965979951,0.1487074207084226,-0.0255598314373045,-0.0,36563.17983208527,5,1,1,1,225,-0.1213353514119644,115,110,5,225,5,Tight Win (0 to 5),2024-12-08,5.9123683,0.6702356458597405,0.70506454816286,-130,100,0.5652173913043478,0.13984715685851223,True,True,1.0,0.7692307692307693,0.10501825455539271
22400355,GSW,MIN,2024-12-08,2024-25,1568.9211888633824,1584.6456992010062,-15.72451033762377,42.43129968189601,0.01085439,-0.0476471435560305,2.515534752315446,0.0228987814237739,0.0496313103588134,-1.4457602013934618,3.253060733317415,-4.8444421824104005,1,10.965244807308704,23.163935427679384,46.405768988139634,8.935956897890819,4.304878048780488,-269.0542250960284,0.0725300917825873,0.0390649438724397,-0.1005794132468417,3.253060733317415,1289.9109335796854,8,1,1,1,220,0.1735551705080088,114,106,8,220,8,Close Win (5 to 10),2024-12-08,-0.15841004,0.49529098408501737,0.513953488372093,-105,-115,0.5121951219512195,0.0017583664208734584,True,True,1.0,0.9523809523809523,-0.01690413786620215
22400354,SAS,NOP,2024-12-08,2024-25,1457.7588237832588,1375.697713287101,82.06111049615788,22.02419699615461,0.34336428,0.0170025748909036,0.0627804707771275,0.01815408256839,-0.0020101980040784,6.054384683971534,-1.0810650076981825,1.2634263740001934,0,14.445575137481772,29.25720876141965,54.02040206321821,8.935956897890819,4.353658536585366,14.47945833342922,0.0161438845643116,0.1670775837256164,-0.0839110305847788,-0.0,4266.344302606157,5,1,1,1,237,-0.0389867593616637,121,116,5,237,5,Tight Win (0 to 5),2024-12-08,7.594334,0.7142680143160797,0.7675840978593272,-188,145,0.6527777777777778,0.11480632008154945,True,True,1.0,0.5319148936170213,0.06149023653830188
22401203,OKC,DAL,2024-12-10,2024-25,1650.4732694654058,1370.5845918185112,279.8886776468946,-268.8677620506264,0.04216228,-0.0343657213373463,-2.308038579920748,0.0438121379017406,0.014012872130123,3.817028831998869,0.3273876741097243,2.7530418673221604,0,11.798932723812465,21.107846596863368,54.92775079597338,8.935956897890819,4.390243902439025,-360.13185592426225,0.0578250100318636,-0.2648975629390921,-0.0134883727701364,0.0,-82246.3498659923,14,1,1,1,222,-0.0631480331689792,118,104,14,222,14,Big Win (10 to 20),2024-12-10,12.812038,0.830134620002202,0.8810572687224669,-192,160,0.6575342465753424,0.2235230221471245,True,True,1.0,0.5208333333333334,0.17260037342685952
22401211,MEM,BKN,2024-12-13,2024-25,1603.8924815272717,1386.1727064014478,217.71977512582384,-13.985651228511642,0.08432456,0.030260339860663,9.471391562851394,-0.0052109061743833,0.0379301667455705,-1.3367437247868423,-0.0062716736735861,-1.6040107467655762,0,12.60863880962489,26.619399834622254,51.608706207404765,8.935956897890819,4.5,2067.691993014816,0.0327192605711872,0.0245499765772434,-0.122820640613013,-0.0,-5594.260491404657,16,1,1,1,254,0.0382913029987391,135,119,16,254,16,Big Win (10 to 20),2024-12-13,11.725183,0.8088617781628435,0.8546099290780141,-500,380,0.8333333333333334,0.02127659574468077,True,True,1.0,0.2,-0.024471555170489823
22401212,CHI,CHA,2024-12-13,2024-25,1531.8312266849696,1354.1888697537422,177.64235693122737,55.96143047929627,0.08432456,0.0685430421211521,7.2498513738551935,0.0284293200288163,-0.1173658345773076,3.889411220526896,0.0,4.885005093808584,0,14.38231453264006,18.331586698383525,41.05944495551618,8.935956897890819,4.512195121951219,1655.7924237707011,-0.0889365145484913,0.0731266892530041,-0.165579607977976,0.0,22384.572191718507,14,1,1,1,204,-0.1167711617624003,109,95,14,204,14,Big Win (10 to 20),2024-12-13,10.897134,0.7916061954339544,0.7874632713026445,-225,185,0.6923076923076923,0.0951555789949522,True,True,1.0,0.4444444444444444,0.0992985031262621
22401226,LAC,UTA,2024-12-16,2024-25,1611.0575291556474,1361.9939003653403,249.06362879030712,-319.58624162571755,0.04216228,-0.0503481215515451,0.8081155792573043,0.0237383502083381,-0.0126326879924808,-2.3023389121906845,6.56781476947058,4.393457989288262,0,16.992336190486768,21.183408867264703,47.03595822137896,8.935956897890819,4.7073170731707314,97.32123026346768,0.0111056622158572,0.09859494466148,-0.1036544287927704,0.0,-54175.45358858291,37,1,1,1,251,-0.0516445891444592,144,107,37,251,37,Blowout Win (>20),2024-12-16,11.434199,0.8029003802739066,0.8546099290780141,-305,245,0.7530864197530864,0.10152350932492771,True,True,1.0,0.32786885245901637,0.04981396052082021
22400366,MEM,GSW,2024-12-19,2024-25,1618.1990151553628,1556.3507866567506,61.84822849861212,52.53973396311426,0.06324342,0.0298446604463801,8.234770856044037,-0.0094599266364462,-0.0250523406486731,-7.682507935587765,12.98118241675624,15.90065776906378,1,12.808621438620738,26.575741699001103,45.47448304569916,8.935956897890819,4.7560975609756095,317.2906575542748,-0.0345122672851193,-0.0785843696156952,-0.1892951582522876,12.98118241675624,7599.352559111841,51,1,1,1,237,-0.2432752538107226,144,93,51,237,51,Blowout Win (>20),2024-12-19,4.053006,0.6186786887563869,0.6291793313069909,-135,114,0.574468085106383,0.054711246200607855,True,True,1.0,0.7407407407407407,0.044210603650003844
22400364,TOR,BKN,2024-12-19,2024-25,1425.383008664081,1374.7337548460716,50.64925381800936,68.07309836834906,0.04216228,-0.0122058997033074,2.5320484026953665,0.0128603787361642,0.0290624593810888,-6.1230360621578654,3.232170515674856,5.945818785011088,0,12.56401355375532,22.997219011486,48.20862060555496,8.935956897890819,4.817073170731708,283.36791493342525,0.041922838117253,0.2707907223979201,-0.0968596300896991,0.0,9793.117179282815,-7,0,0,1,195,-0.1158610024560155,94,101,-7,195,-7,Close Loss (-10 to -5),2024-12-19,3.791545,0.6112312020133519,0.6165228113440195,-142,120,0.5867768595041323,0.029745951839887264,True,False,1.0,-1.0,0.02445434250921963
22400367,MIN,NYK,2024-12-19,2024-25,1575.1828254159368,1530.8152525855412,44.3675728303956,-58.60077612213695,0.06324342,-0.0517250741386879,1.1810782255528096,-0.0065517680252055,0.0306908436605631,2.3522460315712124,-3.919066255325499,1.2207833096259075,-1,13.67706989049459,22.77548886586269,50.71203087336637,8.935956897890819,4.829268292682927,-94.4081607522878,0.0241390756353576,-0.0788410821966901,-0.0763743697255341,3.919066255325499,-2036.7743933492384,-26,0,0,1,240,-0.092347855690328,107,133,-26,240,-26,Blowout Loss (<-20),2024-12-19,4.3486905,0.6270481986115117,0.6767676767676768,-142,120,0.5867768595041323,0.08999081726354452,True,False,1.0,-1.0,0.040271339107379456
22400376,SAC,LAL,2024-12-21,2024-25,1518.490843987502,1480.5601010267164,37.93074296078544,25.56291596212759,0.02108114,0.0383905556202474,1.57267569001921,0.0308134578999905,-0.0035082672086507,0.6320665750409304,-11.120415054793371,-4.446071089234592,-1,15.95621821538055,24.163836071353064,52.102755477282805,8.935956897890819,4.975609756097561,-1.229521493537959,0.0273051906913398,0.0280657613913081,-0.0902477958762422,11.120415054793371,3180.0801180655185,-4,0,0,1,202,-0.015412729833242,99,103,-4,202,-4,Tight Loss (-5 to 0),2024-12-21,3.8381598,0.6125620742187132,0.6165228113440195,-115,-115,0.5348837209302325,0.08163909041378703,True,False,1.0,-1.0,0.07767835328848072
